symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side,return,score,same_bar,plan_id
ACT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1052,1053,1074,1767541500,1767547800,0.02677,0.0268,0.0003206574523721091,time,99.68190738204943,0.01,0.0004,,,,91
RIVER,short,short_max_v7_devw120,1060,1061,1071,1767543900,1767546900,16.375,16.410565703215532,-0.0029672441924754925,stop,102.45382719930672,0.01,0.0004,-0.0029672441924754925,3.9127869908567288,False,566
ESPORTS,short,short_max_v7_devw120,1071,1072,1073,1767547200,1767547500,0.47747,0.4848562391694178,-0.016033874647195943,stop,102.43739988108233,0.01,0.0004,-0.016033874647195943,3.1838709470590167,False,567
EVAA,short,short_max_v7_devw120,1073,1074,1097,1767547800,1767554700,1.3858,1.118099639195353,0.23862442285134713,target,102.6102130224021,0.01,0.0004,0.23862442285134713,2.7226370347063487,False,574
LIGHT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1074,1075,1096,1767548100,1767554400,0.6449,0.651,0.008658830826484687,time,99.66947638216305,0.01,0.0004,,,,93
ESPORTS,short,short_max_v7_devw120,1074,1075,1084,1767548100,1767550800,0.48992,0.49038351581323275,-0.0017452108365919364,stop,102.36366553204526,0.01,0.0004,-0.0017452108365919364,3.699304650611766,False,571
MYX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1075,1076,1076,1767548400,1767548400,6.253,6.125891082125519,-0.02112766957851928,stop,99.66084691802818,0.01,0.0004,,,,92
BDXN,short,short_max_v7_devw120,1075,1076,1149,1767548400,1767570300,0.01906,0.01911268096933262,-0.00355633593304625,stop,102.64538504865425,0.01,0.0004,-0.00355633593304625,3.3103390029746937,False,585
IRYS,short,short_max_v7_devw120,1076,1077,1078,1767548700,1767549000,0.033462,0.03455349315300727,-0.03238850389377421,stop,102.4023246879692,0.01,0.0004,-0.03238850389377421,3.530763615518225,False,569
IRYS,short,short_max_v7_devw120,1079,1080,1083,1767549600,1767550500,0.033949,0.03518783766113592,-0.036006416292643874,stop,102.36545328064871,0.01,0.0004,-0.036006416292643874,2.7378731065208584,False,570
CLO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1081,1082,1103,1767550200,1767556500,0.2813,0.2909,0.03332726626377527,time,99.66988154318825,0.01,0.0004,,,,95
DOGS,short,short_max_v7_devw120,1083,1084,1118,1767550800,1767561000,5.12e-05,5.127134166184066e-05,-0.002191452993588449,stop,102.63224919099777,0.01,0.0004,-0.002191452993588449,4.416596427334035,False,578
GIGGLE,short,short_max_v7_devw120,1089,1090,1090,1767552600,1767552600,75.21,76.25066259369734,-0.014447915418683377,stop,102.36577236815195,0.01,0.0004,-0.014447915418683377,2.9775848887452763,True,573
IRYS,short,short_max_v7_devw120,1089,1090,1098,1767552600,1767555000,0.03497,0.035025689558575795,-0.002389963232063174,stop,102.60776616456035,0.01,0.0004,-0.002389963232063174,2.3514296776929893,False,575
VELVET,short,short_max_v7_devw120,1090,1091,1136,1767552900,1767566400,0.16084,0.1610077523529822,-0.0018418899123219027,stop,102.60927847612508,0.01,0.0004,-0.0018418899123219027,2.367705071116108,False,580
EVAA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1091,1092,1096,1767553200,1767554400,1.2166,1.177535224972142,-0.03290979371022349,stop,99.63667536309363,0.01,0.0004,,,,94
GIGGLE,short,short_max_v7_devw120,1099,1100,1101,1767555600,1767555900,77.58,79.23083794899647,-0.021635800702488692,stop,102.58556615276771,0.01,0.0004,-0.021635800702488692,2.555625432839393,False,576
B,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1105,1106,1109,1767557400,1767558300,0.1948,0.19143496715049743,-0.018074295942005023,stop,99.65186691383309,0.01,0.0004,,,,96
RIVER,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1110,1111,1111,1767558900,1767558900,14.189,13.846762670023422,-0.02491990485422355,stop,99.6270337634127,0.01,0.0004,,,,97
RVV,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1122,1123,1132,1767562500,1767565200,0.003804,0.003988065378788531,0.047587323551138504,target,99.6744436023141,0.01,0.0004,,,,98
CHILLGUY,short,short_max_v7_devw120,1122,1123,1138,1767562500,1767567000,0.02292,0.022945579806282455,-0.0019148032212919822,stop,102.6073132705115,0.01,0.0004,-0.0019148032212919822,3.9388244525085874,False,581
HIPPO,short,short_max_v7_devw120,1123,1124,1124,1767562800,1767562800,0.001229,0.0012537547205024838,-0.020544468433636196,stop,102.61116394096,0.01,0.0004,-0.020544468433636196,3.117805847401252,True,579
LPT,short,short_max_v7_devw120,1123,1124,1296,1767562800,1767614400,3.327,3.32946848915664,-0.0015414063730230013,stop,102.03743440053725,0.01,0.0004,-0.0015414063730230013,3.1538351368730604,False,621
1000CAT,short,short_max_v7_devw120,1128,1129,1329,1767564300,1767624300,0.003539,0.003206,0.10306774797255139,fail_fast_or_timeout,102.12749106802787,0.01,0.0004,0.10306774797255139,2.9991351549689567,False,630
BROCCOLIF3B,short,short_max_v7_devw120,1131,1132,1158,1767565200,1767573000,0.006978,0.006993198989348362,-0.0029733958051975976,stop,102.58659684727856,0.01,0.0004,-0.0029733958051975976,3.5356496795603736,False,588
BROCCOLI714,short,short_max_v7_devw120,1132,1133,1141,1767565500,1767567900,0.0226,0.02264854187988422,-0.0029432673300409987,stop,102.60429314964625,0.01,0.0004,-0.0029432673300409987,5.119152186753031,False,582
MUBARAK,short,short_max_v7_devw120,1132,1133,1165,1767565500,1767575100,0.02026,0.02028071250474333,-0.0018212907824853622,stop,102.50698134645765,0.01,0.0004,-0.0018212907824853622,2.905870155970623,False,594
ESPORTS,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1135,1136,1136,1767566400,1767566400,0.44687,0.4320264278159575,-0.03401675696297011,stop,99.6405375890797,0.01,0.0004,,,,99
USELESS,short,short_max_v7_devw120,1139,1140,1142,1767567600,1767568200,0.11482,0.11806952124503166,-0.028322100629915,stop,102.57523260312813,0.01,0.0004,-0.028322100629915,2.731899060373354,False,583
ESPORTS,short,short_max_v7_devw120,1141,1142,1342,1767568200,1767628200,0.54513,0.43554,0.2508186802589888,fail_fast_or_timeout,102.38476891271561,0.01,0.0004,0.2508186802589888,3.4969348228167663,False,631
JOE,short,short_max_v7_devw120,1141,1142,1342,1767568200,1767628200,0.07532,0.07217,0.04284694471387009,fail_fast_or_timeout,102.4287192659192,0.01,0.0004,0.04284694471387009,2.504738632538986,False,632
USELESS,short,short_max_v7_devw120,1148,1149,1152,1767570300,1767571200,0.12009,0.12364752876436762,-0.029571531464628962,stop,102.61503123631759,0.01,0.0004,-0.029571531464628962,2.8993633405872137,False,586
BOME,short,short_max_v7_devw120,1150,1151,1237,1767570900,1767596700,0.000811,0.0008120349192477515,-0.0020744762857122004,stop,102.27754172664072,0.01,0.0004,-0.0020744762857122004,2.9380054350877782,False,606
BANANA,short,short_max_v7_devw120,1151,1152,1185,1767571200,1767581100,7.687,7.693620969197428,-0.0016605790724466322,stop,102.21601972105114,0.01,0.0004,-0.0016605790724466322,2.851839849245027,False,602
WIF,short,short_max_v7_devw120,1153,1154,1155,1767571800,1767572100,0.4073,0.41728841845090403,-0.02473648615502908,stop,102.58964788332284,0.01,0.0004,-0.02473648615502908,2.4768347044729646,False,587
BRETT,short,short_max_v7_devw120,1155,1156,1164,1767572400,1767574800,0.01952,0.01953888633865549,-0.001766602616349066,stop,102.51082985680627,0.01,0.0004,-0.001766602616349066,3.044949678461869,False,592
GOAT,short,short_max_v7_devw120,1155,1156,1158,1767572400,1767573000,0.04513,0.046291567309391095,-0.02589241697581166,stop,102.56003390787458,0.01,0.0004,-0.02589241697581166,4.436114901694173,False,589
SWARMS,short,short_max_v7_devw120,1155,1156,1164,1767572400,1767574800,0.01688,0.016899090742084864,-0.001929690489046431,stop,102.50885019412831,0.01,0.0004,-0.001929690489046431,2.9436724387478135,False,593
WIF,short,short_max_v7_devw120,1157,1158,1358,1767573000,1767633000,0.4233,0.398,0.06276783919597997,fail_fast_or_timeout,102.45022868216824,0.01,0.0004,0.06276783919597997,3.9637741408506706,False,637
BULLA,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1159,1160,1161,1767573600,1767573900,0.06263,0.06156565015845192,-0.01779424942596339,stop,99.62280730329172,0.01,0.0004,,,,100
1000BONK,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1160,1161,1161,1767573900,1767573900,0.012194,0.012005177085358957,-0.016284903611697852,stop,99.60658382514711,0.01,0.0004,,,,101
BROCCOLI714,short,short_max_v7_devw120,1161,1162,1163,1767574200,1767574500,0.02255,0.02357578040209996,-0.04430992351492167,stop,102.51264220820988,0.01,0.0004,-0.04430992351492167,2.363352812491578,False,591
MAVIA,short,short_max_v7_devw120,1164,1165,1282,1767575100,1767610200,0.07185,0.0719534522607864,-0.0022377664661793243,stop,102.14592462275647,0.01,0.0004,-0.0022377664661793243,2.7162352027381247,False,615
TST,short,short_max_v7_devw120,1166,1167,1175,1767575700,1767578100,0.01792,0.017941326297916022,-0.001988668973625462,stop,102.43623005007383,0.01,0.0004,-0.001988668973625462,2.568118305668967,False,596
BROCCOLI714,short,short_max_v7_devw120,1167,1168,1169,1767576000,1767576300,0.02756,0.029514834959897224,-0.06703228496968802,stop,102.43826857460766,0.01,0.0004,-0.06703228496968802,4.802527318829034,False,595
HMSTR,short,short_max_v7_devw120,1167,1168,1177,1767576000,1767578700,0.0002555,0.000255977378654561,-0.0026649251628021223,stop,102.31828925640454,0.01,0.0004,-0.0026649251628021223,2.855868680114594,False,599
PIEVERSE,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1170,1171,1182,1767576900,1767580200,0.6647,0.7058629715996972,0.061127142469831995,target,99.66747048355126,0.01,0.0004,,,,102
PNUT,short,short_max_v7_devw120,1171,1172,1372,1767577200,1767637200,0.1028,0.09071,0.13248188733325997,fail_fast_or_timeout,102.54159435731115,0.01,0.0004,0.13248188733325997,3.8044809212337785,False,640
TOSHI,short,short_max_v7_devw120,1171,1172,1176,1767577200,1767578400,0.0003973,0.0004091078727346141,-0.029662492074978484,stop,102.32102099074407,0.01,0.0004,-0.029662492074978484,2.7358580654872444,False,597
PIXEL,short,short_max_v7_devw120,1172,1173,1373,1767577500,1767637500,0.00983,0.00934,0.05166252676659546,fail_fast_or_timeout,102.59451655523274,0.01,0.0004,0.05166252676659546,3.398351117618396,False,641
BROCCOLI714,short,short_max_v7_devw120,1174,1175,1176,1767578100,1767578400,0.02818,0.030697367458000974,-0.08280597205754356,stop,102.35140673404176,0.01,0.0004,-0.08280597205754356,3.0435079711661235,False,598
MOODENG,short,short_max_v7_devw120,1175,1176,1376,1767578400,1767638400,0.09662,0.08523,0.13283839023817903,fail_fast_or_timeout,102.73043815239211,0.01,0.0004,0.13283839023817903,2.6012106664425385,False,642
BROCCOLI714,short,short_max_v7_devw120,1177,1178,1179,1767579000,1767579300,0.02969,0.03229828585285282,-0.0815561696845418,stop,102.23484237880027,0.01,0.0004,-0.0815561696845418,3.088300016830964,False,600
PEOPLE,short,short_max_v7_devw120,1177,1178,1378,1767579000,1767639000,0.0122,0.011,0.10829090909090913,fail_fast_or_timeout,102.84123955799414,0.01,0.0004,0.10829090909090913,2.9869471707103066,False,643
TOSHI,short,short_max_v7_devw120,1177,1178,1378,1767579000,1767639000,0.0004068,0.0003518,0.15553882888004558,fail_fast_or_timeout,103.00038422683365,0.01,0.0004,0.15553882888004558,2.8077246470855473,False,644
1000CHEEMS,short,short_max_v7_devw120,1180,1181,1183,1767579900,1767580500,0.0010799,0.001097397389161257,-0.01674444212650292,stop,102.21772372478503,0.01,0.0004,-0.01674444212650292,2.6923407675403213,False,601
DEGEN,short,short_max_v7_devw120,1187,1188,1388,1767582000,1767642000,0.001552,0.001378,0.1254699564586356,fail_fast_or_timeout,103.12700978680083,0.01,0.0004,0.1254699564586356,2.7948731176150976,False,646
TUT,short,short_max_v7_devw120,1189,1190,1194,1767582600,1767583800,0.01927,0.019871289534406002,-0.03105921057437697,stop,102.30757516200457,0.01,0.0004,-0.03105921057437697,3.0203175122843104,False,604
BANANAS31,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1192,1193,1214,1767583500,1767589800,0.004353,0.004355,-0.00034054674936809736,time,99.65539307764205,0.01,0.0004,,,,104
ICNT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1201,1202,1202,1767586200,1767586200,0.4575,0.4524779336540958,-0.011777194198697804,stop,99.65573245199947,0.01,0.0004,,,,103
TST,short,short_max_v7_devw120,1215,1216,1218,1767590400,1767591000,0.01906,0.01957833036531973,-0.027274697057818573,stop,102.27967108081194,0.01,0.0004,-0.027274697057818573,2.565777441035088,False,605
BROCCOLIF3B,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1238,1239,1240,1767597300,1767597600,0.006623,0.00653624633167924,-0.013898847700552585,stop,99.6415421263328,0.01,0.0004,,,,105
AIO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1247,1248,1248,1767600000,1767600000,0.11415,0.11313797611173329,-0.009665737085122283,stop,99.6319110368433,0.01,0.0004,,,,106
BROCCOLI714,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1250,1251,1265,1767600900,1767605100,0.02834,0.03099950213483284,0.09304270059396039,target,99.72461125752535,0.01,0.0004,,,,107
BOME,short,short_max_v7_devw120,1251,1252,1452,1767601200,1767661200,0.000865,0.0007707,0.12155629946801608,fail_fast_or_timeout,103.0109744220701,0.01,0.0004,0.12155629946801608,2.859817788451771,False,664
XPIN,short,short_max_v7_devw120,1257,1258,1259,1767603000,1767603300,0.002673,0.002715158443296763,-0.016327065612264578,stop,102.2608428052964,0.01,0.0004,-0.016327065612264578,3.666065285257505,False,607
FARTCOIN,short,short_max_v7_devw120,1260,1261,1269,1767603900,1767606300,0.3993,0.3999824243258791,-0.002506135780914053,stop,102.18571264887692,0.01,0.0004,-0.002506135780914053,2.391735273065561,False,611
DOOD,short,short_max_v7_devw120,1261,1262,1462,1767604200,1767664200,0.006688,0.006227,0.07323243937690718,fail_fast_or_timeout,102.99490385546738,0.01,0.0004,0.07323243937690718,2.4296244951628334,False,669
ORCA,short,short_max_v7_devw120,1262,1263,1263,1767604500,1767604500,1.22,1.2390820249903798,-0.016200130585001447,stop,102.24427641522462,0.01,0.0004,-0.016200130585001447,3.23453007895392,True,608
ZBT,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1266,1267,1288,1767605700,1767612000,0.1364,0.1402,0.027059237536656868,time,99.75159597696803,0.01,0.0004,,,,108
ORCA,short,short_max_v7_devw120,1266,1267,1267,1767605700,1767605700,1.261,1.2908660123581381,-0.0239364154545981,stop,102.21980280044332,0.01,0.0004,-0.0239364154545981,2.955520618705919,True,609
XPIN,short,short_max_v7_devw120,1266,1267,1268,1767605700,1767606000,0.002929,0.0030196976020344466,-0.030835326045012355,stop,102.18827544444832,0.01,0.0004,-0.030835326045012355,3.436177313127999,False,610
BROCCOLI714,short,short_max_v7_devw120,1267,1268,1276,1767606000,1767608400,0.03142,0.03149415407359334,-0.0031545345406029704,stop,102.18248908443158,0.01,0.0004,-0.0031545345406029704,2.6569812490204203,False,612
BSV,short,short_max_v7_devw120,1273,1274,1314,1767607800,1767619800,20.4,20.422350288809938,-0.0018944033617024117,stop,102.07389694126869,0.01,0.0004,-0.0018944033617024117,3.4652443077407318,False,624
AERO,short,short_max_v7_devw120,1275,1276,1277,1767608400,1767608700,0.6,0.6091933116727105,-0.01589095962900142,stop,102.16625130634327,0.01,0.0004,-0.01589095962900142,2.915143108237852,False,613
AERO,short,short_max_v7_devw120,1278,1279,1279,1767609300,1767609300,0.6066,0.6169966799362044,-0.017650463340061127,stop,102.14821848961053,0.01,0.0004,-0.017650463340061127,2.3565114584237645,True,614
BAT,short,short_max_v7_devw120,1282,1283,1288,1767610500,1767612000,0.2327,0.23611351472943354,-0.01525709168043663,stop,102.13034012538894,0.01,0.0004,-0.01525709168043663,2.6051556178726,False,616
VIRTUAL,short,short_max_v7_devw120,1282,1283,1291,1767610500,1767612900,1.0036,1.0048254741417146,-0.002019589046308145,stop,102.10382922213003,0.01,0.0004,-0.002019589046308145,3.4042746054028568,False,618
BROCCOLIF3B,short,short_max_v7_devw120,1285,1286,1314,1767611400,1767619800,0.007157,0.006349994178784622,0.1262876474047158,target,102.07583275084428,0.01,0.0004,0.1262876474047158,2.6399337513316676,False,625
MAVIA,short,short_max_v7_devw120,1287,1288,1289,1767612000,1767612300,0.07675,0.07856790531123649,-0.023938014231575797,stop,102.10589215003496,0.01,0.0004,-0.023938014231575797,4.035735890191821,False,617
CHILLGUY,short,short_max_v7_devw120,1288,1289,1293,1767612300,1767613500,0.02473,0.025546009631205895,-0.03274274342592807,stop,102.07039695184059,0.01,0.0004,-0.03274274342592807,3.148375741999093,False,619
OG,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1290,1291,1298,1767612900,1767615000,5.279,5.229751367147453,-0.010129159471973214,stop,99.72071090973272,0.01,0.0004,,,,110
MAVIA,short,short_max_v7_devw120,1290,1291,1293,1767612900,1767613500,0.07868,0.08110788177616128,-0.030733980804253578,stop,102.03901638056706,0.01,0.0004,-0.030733980804253578,4.16219104543481,False,620
币安人生,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1292,1293,1293,1767613500,1767613500,0.13917,0.13638173893586034,-0.020834928965579123,stop,99.73081280280421,0.01,0.0004,,,,109
CHILLGUY,short,short_max_v7_devw120,1295,1296,1496,1767614400,1767674400,0.02583,0.02371,0.08861374947279624,fail_fast_or_timeout,103.01956909219709,0.01,0.0004,0.08861374947279624,3.1014956183051985,False,675
MAVIA,short,short_max_v7_devw120,1296,1297,1301,1767614700,1767615900,0.08278,0.08593739685457195,-0.03754066204163795,stop,101.99912887213299,0.01,0.0004,-0.03754066204163795,3.9658550105790895,False,622
CLO,short,short_max_v7_devw120,1298,1299,1303,1767615300,1767616500,0.3711,0.3908165498888873,-0.051249628846303776,stop,101.94683506571842,0.01,0.0004,-0.051249628846303776,4.714484941420709,False,623
BOME,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,1301,1302,1310,1767616200,1767618600,0.0007952,0.0007830797527680864,-0.016041759597476977,stop,99.75833171110446,0.01,0.0004,,,,113
LYN,short,short_max_v7_devw120,1304,1305,1353,1767617100,1767631500,0.17335,0.17363163792961622,-0.0024220426932238573,stop,102.40512078686515,0.01,0.0004,-0.0024220426932238573,3.1298082822110933,False,635
